pair_id,model_a,model_b,method,method_label,evaluation_count,maximum_evaluations,a_to_b,b_to_a,mean_n_train,mean_n_test,aggregation_bi,aggregation_bi_sd,market_bi,market_bi_sd,aggregation_minus_market_bi,beats_market,beat_market_share,diversity_prediction_diversity,diversity_adjusted_pog,diversity_high_loss_diversity,diversity_adjusted_loss_diversity
Grok-4-1-Fast-Reasoning (zero shot with freeze values) × Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),Grok-4-1-Fast-Reasoning (zero shot with freeze values),Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),piecewise_odds,Piecewise Odds,16,20,"{'count': 8, 'aggregation_bi': 81.21326467650816, 'market_bi': 80.90865393039122, 'aggregation_minus_market_bi': 0.3046107461169356, 'beat_market_share': 0.75}","{'count': 8, 'aggregation_bi': 81.23345671605449, 'market_bi': 81.03342823557735, 'aggregation_minus_market_bi': 0.20002848047714394, 'beat_market_share': 0.75}",81.6875,80.3125,81.22336069628132,0.8496147775441657,80.97104108298429,0.6484050819528053,0.2523196132970327,True,0.75,0.04239601796585828,0.00043680191043535136,-50.19230769230769,-0.8117825634011694
Grok-4-1-Fast-Reasoning (zero shot with freeze values) × Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),Grok-4-1-Fast-Reasoning (zero shot with freeze values),Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),simple_mean,Simple Mean,16,20,"{'count': 8, 'aggregation_bi': 80.87008837157373, 'market_bi': 80.90865393039122, 'aggregation_minus_market_bi': -0.03856555881749557, 'beat_market_share': 0.375}","{'count': 8, 'aggregation_bi': 80.62092942750994, 'market_bi': 81.03342823557735, 'aggregation_minus_market_bi': -0.41249880806741146, 'beat_market_share': 0.0}",81.6875,80.3125,80.74550889954183,0.6565744357624047,80.97104108298429,0.6484050819528053,-0.22553218344245352,False,0.1875,0.04239601796585828,0.00043680191043535136,-50.19230769230769,-0.8117825634011694
Grok-4-1-Fast-Reasoning (zero shot with freeze values) × Qwen3-235B-A22B-Thinking-2507 (zero shot with freeze values),Grok-4-1-Fast-Reasoning (zero shot with freeze values),Qwen3-235B-A22B-Thinking-2507 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,1,20,"{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}","{'count': 1, 'aggregation_bi': 76.99108614570578, 'market_bi': 81.96689978034465, 'aggregation_minus_market_bi': -4.975813634638868, 'beat_market_share': 0.0}",84.0,78.0,76.99108614570578,0.0,81.96689978034465,0.0,-4.975813634638868,False,0.0,0.01551914628826212,0.0014445980952380935,-41.00000000000001,-0.9705466265559242
Grok-4-1-Fast-Reasoning (zero shot with freeze values) × Qwen3-235B-A22B-Thinking-2507 (zero shot with freeze values),Grok-4-1-Fast-Reasoning (zero shot with freeze values),Qwen3-235B-A22B-Thinking-2507 (zero shot with freeze values),log_odds_mean,Log-odds Mean,1,20,"{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}","{'count': 1, 'aggregation_bi': 77.157108544042, 'market_bi': 81.96689978034465, 'aggregation_minus_market_bi': -4.809791236302644, 'beat_market_share': 0.0}",84.0,78.0,77.157108544042,0.0,81.96689978034465,0.0,-4.809791236302644,False,0.0,0.01551914628826212,0.0014445980952380935,-41.00000000000001,-0.9705466265559242
Grok-4-1-Fast-Reasoning (zero shot with freeze values) × Qwen3-235B-A22B-Thinking-2507 (zero shot with freeze values),Grok-4-1-Fast-Reasoning (zero shot with freeze values),Qwen3-235B-A22B-Thinking-2507 (zero shot with freeze values),piecewise_odds,Piecewise Odds,1,20,"{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}","{'count': 1, 'aggregation_bi': 76.49399433578255, 'market_bi': 81.96689978034465, 'aggregation_minus_market_bi': -5.472905444562102, 'beat_market_share': 0.0}",84.0,78.0,76.49399433578255,0.0,81.96689978034465,0.0,-5.472905444562102,False,0.0,0.01551914628826212,0.0014445980952380935,-41.00000000000001,-0.9705466265559242
Grok-4-1-Fast-Reasoning (zero shot with freeze values) × Qwen3-235B-A22B-Thinking-2507 (zero shot with freeze values),Grok-4-1-Fast-Reasoning (zero shot with freeze values),Qwen3-235B-A22B-Thinking-2507 (zero shot with freeze values),simple_mean,Simple Mean,1,20,"{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}","{'count': 1, 'aggregation_bi': 79.68460120137836, 'market_bi': 81.96689978034465, 'aggregation_minus_market_bi': -2.282298578966291, 'beat_market_share': 0.0}",84.0,78.0,79.68460120137836,0.0,81.96689978034465,0.0,-2.282298578966291,False,0.0,0.01551914628826212,0.0014445980952380935,-41.00000000000001,-0.9705466265559242
Grok-4-Fast-Non-Reasoning (zero shot with freeze values) × Grok-4-Fast-Reasoning (zero shot with freeze values),Grok-4-Fast-Non-Reasoning (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),ec_w0_56,EC · w = 0.56,1,20,"{'count': 1, 'aggregation_bi': 79.72824644090252, 'market_bi': 80.62896264660195, 'aggregation_minus_market_bi': -0.9007162056994247, 'beat_market_share': 0.0}","{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}",135.0,152.0,79.72824644090252,0.0,80.62896264660195,0.0,-0.9007162056994247,False,0.0,0.042482978715181474,0.0014807054814814855,,-0.28868139292520956
Grok-4-Fast-Non-Reasoning (zero shot with freeze values) × Grok-4-Fast-Reasoning (zero shot with freeze values),Grok-4-Fast-Non-Reasoning (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),log_odds_mean,Log-odds Mean,1,20,"{'count': 1, 'aggregation_bi': 79.57902078814091, 'market_bi': 80.62896264660195, 'aggregation_minus_market_bi': -1.0499418584610396, 'beat_market_share': 0.0}","{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}",135.0,152.0,79.57902078814091,0.0,80.62896264660195,0.0,-1.0499418584610396,False,0.0,0.042482978715181474,0.0014807054814814855,,-0.28868139292520956
Grok-4-Fast-Non-Reasoning (zero shot with freeze values) × Grok-4-Fast-Reasoning (zero shot with freeze values),Grok-4-Fast-Non-Reasoning (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),piecewise_odds,Piecewise Odds,1,20,"{'count': 1, 'aggregation_bi': 79.71604717325252, 'market_bi': 80.62896264660195, 'aggregation_minus_market_bi': -0.9129154733494289, 'beat_market_share': 0.0}","{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}",135.0,152.0,79.71604717325252,0.0,80.62896264660195,0.0,-0.9129154733494289,False,0.0,0.042482978715181474,0.0014807054814814855,,-0.28868139292520956
Grok-4-Fast-Non-Reasoning (zero shot with freeze values) × Grok-4-Fast-Reasoning (zero shot with freeze values),Grok-4-Fast-Non-Reasoning (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),simple_mean,Simple Mean,1,20,"{'count': 1, 'aggregation_bi': 79.09106545663198, 'market_bi': 80.62896264660195, 'aggregation_minus_market_bi': -1.5378971899699678, 'beat_market_share': 0.0}","{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}",135.0,152.0,79.09106545663198,0.0,80.62896264660195,0.0,-1.5378971899699678,False,0.0,0.042482978715181474,0.0014807054814814855,,-0.28868139292520956
Grok-4-Fast-Non-Reasoning (zero shot with freeze values) × Kimi-K2-Instruct (zero shot with freeze values),Grok-4-Fast-Non-Reasoning (zero shot with freeze values),Kimi-K2-Instruct (zero shot with freeze values),ec_w0_56,EC · w = 0.56,1,20,"{'count': 1, 'aggregation_bi': 78.24405349204334, 'market_bi': 81.73614682684854, 'aggregation_minus_market_bi': -3.4920933348052046, 'beat_market_share': 0.0}","{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}",54.0,69.0,78.24405349204334,0.0,81.73614682684854,0.0,-3.4920933348052046,False,0.0,0.08872822372573308,0.007619157222222218,,0.00967540606260803
Grok-4-Fast-Non-Reasoning (zero shot with freeze values) × Kimi-K2-Instruct (zero shot with freeze values),Grok-4-Fast-Non-Reasoning (zero shot with freeze values),Kimi-K2-Instruct (zero shot with freeze values),log_odds_mean,Log-odds Mean,1,20,"{'count': 1, 'aggregation_bi': 78.05031936071312, 'market_bi': 81.73614682684854, 'aggregation_minus_market_bi': -3.6858274661354216, 'beat_market_share': 0.0}","{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}",54.0,69.0,78.05031936071312,0.0,81.73614682684854,0.0,-3.6858274661354216,False,0.0,0.08872822372573308,0.007619157222222218,,0.00967540606260803
Grok-4-Fast-Non-Reasoning (zero shot with freeze values) × Kimi-K2-Instruct (zero shot with freeze values),Grok-4-Fast-Non-Reasoning (zero shot with freeze values),Kimi-K2-Instruct (zero shot with freeze values),piecewise_odds,Piecewise Odds,1,20,"{'count': 1, 'aggregation_bi': 78.26412924276991, 'market_bi': 81.73614682684854, 'aggregation_minus_market_bi': -3.4720175840786283, 'beat_market_share': 0.0}","{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}",54.0,69.0,78.26412924276991,0.0,81.73614682684854,0.0,-3.4720175840786283,False,0.0,0.08872822372573308,0.007619157222222218,,0.00967540606260803
Grok-4-Fast-Non-Reasoning (zero shot with freeze values) × Kimi-K2-Instruct (zero shot with freeze values),Grok-4-Fast-Non-Reasoning (zero shot with freeze values),Kimi-K2-Instruct (zero shot with freeze values),simple_mean,Simple Mean,1,20,"{'count': 1, 'aggregation_bi': 77.82414846221036, 'market_bi': 81.73614682684854, 'aggregation_minus_market_bi': -3.9119983646381797, 'beat_market_share': 0.0}","{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}",54.0,69.0,77.82414846221036,0.0,81.73614682684854,0.0,-3.9119983646381797,False,0.0,0.08872822372573308,0.007619157222222218,,0.00967540606260803
Grok-4-Fast-Non-Reasoning (zero shot with freeze values) × Kimi-K2-Instruct-0905 (zero shot with freeze values),Grok-4-Fast-Non-Reasoning (zero shot with freeze values),Kimi-K2-Instruct-0905 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,1,20,"{'count': 1, 'aggregation_bi': 78.8402629611691, 'market_bi': 80.66118959492127, 'aggregation_minus_market_bi': -1.8209266337521655, 'beat_market_share': 0.0}","{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}",133.0,152.0,78.8402629611691,0.0,80.66118959492127,0.0,-1.8209266337521655,False,0.0,0.06412011123415606,0.005329702932330826,1.0,-0.13286333789136387
Grok-4-Fast-Non-Reasoning (zero shot with freeze values) × Kimi-K2-Instruct-0905 (zero shot with freeze values),Grok-4-Fast-Non-Reasoning (zero shot with freeze values),Kimi-K2-Instruct-0905 (zero shot with freeze values),log_odds_mean,Log-odds Mean,1,20,"{'count': 1, 'aggregation_bi': 78.66784328944719, 'market_bi': 80.66118959492127, 'aggregation_minus_market_bi': -1.993346305474077, 'beat_market_share': 0.0}","{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}",133.0,152.0,78.66784328944719,0.0,80.66118959492127,0.0,-1.993346305474077,False,0.0,0.06412011123415606,0.005329702932330826,1.0,-0.13286333789136387
Grok-4-Fast-Non-Reasoning (zero shot with freeze values) × Kimi-K2-Instruct-0905 (zero shot with freeze values),Grok-4-Fast-Non-Reasoning (zero shot with freeze values),Kimi-K2-Instruct-0905 (zero shot with freeze values),piecewise_odds,Piecewise Odds,1,20,"{'count': 1, 'aggregation_bi': 78.88351364580085, 'market_bi': 80.66118959492127, 'aggregation_minus_market_bi': -1.7776759491204217, 'beat_market_share': 0.0}","{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}",133.0,152.0,78.88351364580085,0.0,80.66118959492127,0.0,-1.7776759491204217,False,0.0,0.06412011123415606,0.005329702932330826,1.0,-0.13286333789136387
Grok-4-Fast-Non-Reasoning (zero shot with freeze values) × Kimi-K2-Instruct-0905 (zero shot with freeze values),Grok-4-Fast-Non-Reasoning (zero shot with freeze values),Kimi-K2-Instruct-0905 (zero shot with freeze values),simple_mean,Simple Mean,1,20,"{'count': 1, 'aggregation_bi': 78.1011429704797, 'market_bi': 80.66118959492127, 'aggregation_minus_market_bi': -2.5600466244415685, 'beat_market_share': 0.0}","{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}",133.0,152.0,78.1011429704797,0.0,80.66118959492127,0.0,-2.5600466244415685,False,0.0,0.06412011123415606,0.005329702932330826,1.0,-0.13286333789136387
Grok-4-Fast-Non-Reasoning (zero shot with freeze values) × O3-2025-04-16 (zero shot with freeze values),Grok-4-Fast-Non-Reasoning (zero shot with freeze values),O3-2025-04-16 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,1,20,"{'count': 1, 'aggregation_bi': 79.52152950174532, 'market_bi': 80.63000262032557, 'aggregation_minus_market_bi': -1.1084731185802497, 'beat_market_share': 0.0}","{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}",135.0,153.0,79.52152950174532,0.0,80.63000262032557,0.0,-1.1084731185802497,False,0.0,0.06579485119488493,0.00469015733333333,,-0.18449649445056565
Grok-4-Fast-Non-Reasoning (zero shot with freeze values) × O3-2025-04-16 (zero shot with freeze values),Grok-4-Fast-Non-Reasoning (zero shot with freeze values),O3-2025-04-16 (zero shot with freeze values),log_odds_mean,Log-odds Mean,1,20,"{'count': 1, 'aggregation_bi': 79.39161160417336, 'market_bi': 80.63000262032557, 'aggregation_minus_market_bi': -1.2383910161522067, 'beat_market_share': 0.0}","{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}",135.0,153.0,79.39161160417336,0.0,80.63000262032557,0.0,-1.2383910161522067,False,0.0,0.06579485119488493,0.00469015733333333,,-0.18449649445056565
Grok-4-Fast-Non-Reasoning (zero shot with freeze values) × O3-2025-04-16 (zero shot with freeze values),Grok-4-Fast-Non-Reasoning (zero shot with freeze values),O3-2025-04-16 (zero shot with freeze values),piecewise_odds,Piecewise Odds,1,20,"{'count': 1, 'aggregation_bi': 79.45879109749463, 'market_bi': 80.63000262032557, 'aggregation_minus_market_bi': -1.1712115228309443, 'beat_market_share': 0.0}","{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}",135.0,153.0,79.45879109749463,0.0,80.63000262032557,0.0,-1.1712115228309443,False,0.0,0.06579485119488493,0.00469015733333333,,-0.18449649445056565
Grok-4-Fast-Non-Reasoning (zero shot with freeze values) × O3-2025-04-16 (zero shot with freeze values),Grok-4-Fast-Non-Reasoning (zero shot with freeze values),O3-2025-04-16 (zero shot with freeze values),simple_mean,Simple Mean,1,20,"{'count': 1, 'aggregation_bi': 79.09816454743795, 'market_bi': 80.63000262032557, 'aggregation_minus_market_bi': -1.5318380728876235, 'beat_market_share': 0.0}","{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}",135.0,153.0,79.09816454743795,0.0,80.63000262032557,0.0,-1.5318380728876235,False,0.0,0.06579485119488493,0.00469015733333333,,-0.18449649445056565
Grok-4-Fast-Reasoning (zero shot with freeze values) × Kimi-K2-Instruct (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),Kimi-K2-Instruct (zero shot with freeze values),ec_w0_56,EC · w = 0.56,13,20,"{'count': 8, 'aggregation_bi': 81.17994100985926, 'market_bi': 81.31984558873576, 'aggregation_minus_market_bi': -0.13990457887649654, 'beat_market_share': 0.25}","{'count': 5, 'aggregation_bi': 81.51736297308098, 'market_bi': 82.22338910675545, 'aggregation_minus_market_bi': -0.7060261336744702, 'beat_market_share': 0.2}",59.61538461538461,62.38461538461539,81.30971868802145,0.9618217938240606,81.66736232643565,0.7085852297284317,-0.35764363841420277,False,0.23076923076923078,0.032328196574654314,0.0014609224014670527,,-0.7714861482996039
Grok-4-Fast-Reasoning (zero shot with freeze values) × Kimi-K2-Instruct (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),Kimi-K2-Instruct (zero shot with freeze values),log_odds_mean,Log-odds Mean,13,20,"{'count': 8, 'aggregation_bi': 80.93715020001902, 'market_bi': 81.31984558873576, 'aggregation_minus_market_bi': -0.3826953887167406, 'beat_market_share': 0.25}","{'count': 5, 'aggregation_bi': 81.16035387731853, 'market_bi': 82.22338910675545, 'aggregation_minus_market_bi': -1.0630352294369203, 'beat_market_share': 0.2}",59.61538461538461,62.38461538461539,81.02299776821113,0.8704309693165491,81.66736232643565,0.7085852297284317,-0.6443645582245239,False,0.23076923076923078,0.032328196574654314,0.0014609224014670527,,-0.7714861482996039
Grok-4-Fast-Reasoning (zero shot with freeze values) × Kimi-K2-Instruct (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),Kimi-K2-Instruct (zero shot with freeze values),piecewise_odds,Piecewise Odds,13,20,"{'count': 8, 'aggregation_bi': 81.34045595920072, 'market_bi': 81.31984558873576, 'aggregation_minus_market_bi': 0.020610370464964944, 'beat_market_share': 0.375}","{'count': 5, 'aggregation_bi': 81.97103303790284, 'market_bi': 82.22338910675545, 'aggregation_minus_market_bi': -0.2523560688526061, 'beat_market_share': 0.2}",59.61538461538461,62.38461538461539,81.58298560485538,0.9997012415099362,81.66736232643565,0.7085852297284317,-0.08437672158026999,False,0.3076923076923077,0.032328196574654314,0.0014609224014670527,,-0.7714861482996039
Grok-4-Fast-Reasoning (zero shot with freeze values) × Kimi-K2-Instruct (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),Kimi-K2-Instruct (zero shot with freeze values),simple_mean,Simple Mean,13,20,"{'count': 8, 'aggregation_bi': 81.29629000788522, 'market_bi': 81.31984558873576, 'aggregation_minus_market_bi': -0.02355558085054099, 'beat_market_share': 0.375}","{'count': 5, 'aggregation_bi': 81.55444303937283, 'market_bi': 82.22338910675545, 'aggregation_minus_market_bi': -0.6689460673826204, 'beat_market_share': 0.2}",59.61538461538461,62.38461538461539,81.39557963538044,0.7290775188418356,81.66736232643565,0.7085852297284317,-0.2717826910552077,False,0.3076923076923077,0.032328196574654314,0.0014609224014670527,,-0.7714861482996039
Grok-4-Fast-Reasoning (zero shot with freeze values) × Kimi-K2-Instruct-0905 (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),Kimi-K2-Instruct-0905 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,10,20,"{'count': 6, 'aggregation_bi': 81.00087162913066, 'market_bi': 80.98842041267552, 'aggregation_minus_market_bi': 0.012451216455133363, 'beat_market_share': 0.5}","{'count': 4, 'aggregation_bi': 80.95129126578932, 'market_bi': 81.42407860644384, 'aggregation_minus_market_bi': -0.47278734065452, 'beat_market_share': 0.25}",140.7,143.3,80.98103948379412,0.4959609908045775,81.16268369018286,0.4511572253152609,-0.18164420638873935,False,0.4,0.011216826715922345,0.001464648167667364,-54.37500000000001,-0.8872989532983176
Grok-4-Fast-Reasoning (zero shot with freeze values) × Kimi-K2-Instruct-0905 (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),Kimi-K2-Instruct-0905 (zero shot with freeze values),log_odds_mean,Log-odds Mean,10,20,"{'count': 6, 'aggregation_bi': 80.85514483139804, 'market_bi': 80.98842041267552, 'aggregation_minus_market_bi': -0.13327558127748773, 'beat_market_share': 0.3333333333333333}","{'count': 4, 'aggregation_bi': 80.76338508361238, 'market_bi': 81.42407860644384, 'aggregation_minus_market_bi': -0.6606935228314654, 'beat_market_share': 0.0}",140.7,143.3,80.81844093228378,0.4522261176708811,81.16268369018286,0.4511572253152609,-0.34424275789908165,False,0.2,0.011216826715922345,0.001464648167667364,-54.37500000000001,-0.8872989532983176
Grok-4-Fast-Reasoning (zero shot with freeze values) × Kimi-K2-Instruct-0905 (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),Kimi-K2-Instruct-0905 (zero shot with freeze values),piecewise_odds,Piecewise Odds,10,20,"{'count': 6, 'aggregation_bi': 81.0851031733818, 'market_bi': 80.98842041267552, 'aggregation_minus_market_bi': 0.09668276070627257, 'beat_market_share': 0.5}","{'count': 4, 'aggregation_bi': 81.12950118703928, 'market_bi': 81.42407860644384, 'aggregation_minus_market_bi': -0.29457741940456117, 'beat_market_share': 0.25}",140.7,143.3,81.10286237884479,0.5846207544515443,81.16268369018286,0.4511572253152609,-0.05982131133806945,False,0.4,0.011216826715922345,0.001464648167667364,-54.37500000000001,-0.8872989532983176
Grok-4-Fast-Reasoning (zero shot with freeze values) × Kimi-K2-Instruct-0905 (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),Kimi-K2-Instruct-0905 (zero shot with freeze values),simple_mean,Simple Mean,10,20,"{'count': 6, 'aggregation_bi': 81.04804531440537, 'market_bi': 80.98842041267552, 'aggregation_minus_market_bi': 0.05962490172984758, 'beat_market_share': 0.6666666666666666}","{'count': 4, 'aggregation_bi': 80.95854978757674, 'market_bi': 81.42407860644384, 'aggregation_minus_market_bi': -0.4655288188670994, 'beat_market_share': 0.25}",140.7,143.3,81.01224710367391,0.4605287516133549,81.16268369018286,0.4511572253152609,-0.15043658650894542,False,0.5,0.011216826715922345,0.001464648167667364,-54.37500000000001,-0.8872989532983176
Grok-4-Fast-Reasoning (zero shot with freeze values) × O3-2025-04-16 (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),O3-2025-04-16 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,20,20,"{'count': 10, 'aggregation_bi': 82.03492144449949, 'market_bi': 80.9714945038402, 'aggregation_minus_market_bi': 1.0634269406592836, 'beat_market_share': 1.0}","{'count': 10, 'aggregation_bi': 81.98688137411594, 'market_bi': 81.38177430369318, 'aggregation_minus_market_bi': 0.6051070704227612, 'beat_market_share': 0.9}",143.5,143.5,82.0109014093077,0.5620515681180129,81.1766344037667,0.4578064120135236,0.8342670055410082,True,0.95,0.027886204655808967,0.0030318972845274385,-63.5,-0.8056988968970437
Grok-4-Fast-Reasoning (zero shot with freeze values) × O3-2025-04-16 (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),O3-2025-04-16 (zero shot with freeze values),log_odds_mean,Log-odds Mean,20,20,"{'count': 10, 'aggregation_bi': 81.81096646825493, 'market_bi': 80.9714945038402, 'aggregation_minus_market_bi': 0.8394719644147273, 'beat_market_share': 1.0}","{'count': 10, 'aggregation_bi': 81.713731882366, 'market_bi': 81.38177430369318, 'aggregation_minus_market_bi': 0.33195757867282794, 'beat_market_share': 0.9}",143.5,143.5,81.76234917531046,0.5185493363927853,81.1766344037667,0.4578064120135236,0.5857147715437634,True,0.95,0.027886204655808967,0.0030318972845274385,-63.5,-0.8056988968970437
Grok-4-Fast-Reasoning (zero shot with freeze values) × O3-2025-04-16 (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),O3-2025-04-16 (zero shot with freeze values),piecewise_odds,Piecewise Odds,20,20,"{'count': 10, 'aggregation_bi': 82.14054239444707, 'market_bi': 80.9714945038402, 'aggregation_minus_market_bi': 1.169047890606862, 'beat_market_share': 1.0}","{'count': 10, 'aggregation_bi': 82.13447025535937, 'market_bi': 81.38177430369318, 'aggregation_minus_market_bi': 0.7526959516661975, 'beat_market_share': 1.0}",143.5,143.5,82.13750632490323,0.6146644425586723,81.1766344037667,0.4578064120135236,0.9608719211365297,True,1.0,0.027886204655808967,0.0030318972845274385,-63.5,-0.8056988968970437
Grok-4-Fast-Reasoning (zero shot with freeze values) × O3-2025-04-16 (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),O3-2025-04-16 (zero shot with freeze values),simple_mean,Simple Mean,20,20,"{'count': 10, 'aggregation_bi': 81.71992345287056, 'market_bi': 80.9714945038402, 'aggregation_minus_market_bi': 0.7484289490303553, 'beat_market_share': 1.0}","{'count': 10, 'aggregation_bi': 81.57898724019847, 'market_bi': 81.38177430369318, 'aggregation_minus_market_bi': 0.19721293650529503, 'beat_market_share': 0.7}",143.5,143.5,81.64945534653452,0.5149308167315662,81.1766344037667,0.4578064120135236,0.47282094276782516,True,0.85,0.027886204655808967,0.0030318972845274385,-63.5,-0.8056988968970437
Grok-4-Fast-Reasoning (zero shot with freeze values) × Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),ec_w0_56,EC · w = 0.56,16,20,"{'count': 8, 'aggregation_bi': 81.95127063382753, 'market_bi': 80.98740195895626, 'aggregation_minus_market_bi': 0.9638686748712786, 'beat_market_share': 1.0}","{'count': 8, 'aggregation_bi': 82.00477467042995, 'market_bi': 81.4134071508714, 'aggregation_minus_market_bi': 0.5913675195585597, 'beat_market_share': 1.0}",144.3125,141.6875,81.97802265212874,0.5449098461566506,81.20040455491382,0.4289872191562378,0.7776180972149263,True,1.0,0.03728818233390383,0.0012735489632895289,-77.48717948717949,-0.784398688147501
Grok-4-Fast-Reasoning (zero shot with freeze values) × Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),log_odds_mean,Log-odds Mean,16,20,"{'count': 8, 'aggregation_bi': 81.73091157985964, 'market_bi': 80.98740195895626, 'aggregation_minus_market_bi': 0.7435096209033816, 'beat_market_share': 1.0}","{'count': 8, 'aggregation_bi': 81.71844276272705, 'market_bi': 81.4134071508714, 'aggregation_minus_market_bi': 0.30503561185565786, 'beat_market_share': 0.875}",144.3125,141.6875,81.72467717129334,0.4964024399770075,81.20040455491382,0.4289872191562378,0.5242726163795197,True,0.9375,0.03728818233390383,0.0012735489632895289,-77.48717948717949,-0.784398688147501
Grok-4-Fast-Reasoning (zero shot with freeze values) × Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),piecewise_odds,Piecewise Odds,16,20,"{'count': 8, 'aggregation_bi': 82.13246209361799, 'market_bi': 80.98740195895626, 'aggregation_minus_market_bi': 1.1450601346617333, 'beat_market_share': 1.0}","{'count': 8, 'aggregation_bi': 82.24817515252303, 'market_bi': 81.4134071508714, 'aggregation_minus_market_bi': 0.8347680016516392, 'beat_market_share': 1.0}",144.3125,141.6875,82.19031862307051,0.6312028640598935,81.20040455491382,0.4289872191562378,0.9899140681566934,True,1.0,0.03728818233390383,0.0012735489632895289,-77.48717948717949,-0.784398688147501
